id,version,set_num
46205,1,5005814-1
46206,1,5005539-1
46248,1,5005534-1
46250,1,5005535-1
46251,1,5005536-1
46252,1,5005537-1
46253,1,5005711-1
46254,1,5005712-1
46255,1,5005713-1
46256,1,5005871-1
46257,1,5005872-1
46258,1,5005889-1
46265,1,5000248-1
46267,1,3695-1
46268,1,5005400-1
46269,1,5005720-1
46270,1,5005718-1
46271,1,5005721-1
46272,1,5005893-1
46274,1,30550-1
46312,1,5006006-1
46313,1,5006001-1
46314,1,5006004-1
46315,1,5005998-1
46321,1,5005818-1
46322,1,5005819-1
46323,1,5005623-1
46324,1,5005823-1
46325,1,5005825-1
46342,1,5005538-1
46343,1,5005352-1
46344,1,5005353-1
46345,1,5005542-1
46346,1,5005543-1
46347,1,5005570-1
46349,1,5005571-1
46351,1,5005578-1
46352,1,5005579-1
46353,1,5005581-1
46354,1,302001-1
46355,1,5005584-1
46461,1,LL-D2007
46550,2,41101-1
46552,1,76163-1
46570,2,4432-1
46601,1,5005620-1
46602,1,5005618-1
46603,1,5005903-1
46690,1,6311297-1
46714,1,66543-1
46765,1,792005-1
46810,1,5006032-1
46811,1,5005761-1
46812,1,5005844-1
46813,1,5005846-1
46814,1,5005847-1
46816,1,5005848-1
46856,1,952002-1
46874,1,TEDDYBEAR-1
47054,1,75317-1
47237,1,853561-1
47243,1,853520-1
47250,1,852717-1
47252,1,853521-1
47253,1,853525-1
47254,1,853524-1
47255,1,853522-1
47256,1,853562-1
47268,1,892060-1
47292,1,853592-1
47293,1,853454-1
47294,1,853452-1
47297,1,850607-1
47298,1,850609-1
47301,1,850416-1
47302,1,850417-1
47306,1,30556-1
47329,1,9781452179629-1
47330,1,5006207-1
47331,1,9781452182254-1
47332,1,9781465497864-1
47339,1,854031-1
47341,1,853999-1
47342,1,853998-1
47343,1,854032-1
47345,1,854011-1
47347,1,853989-1
47349,1,9780744024463-1
47351,1,562002-1
47357,1,854018-1
47369,1,41405-1
47370,1,41406-1
47371,1,41407-1
47372,1,41408-1
47373,1,41409-1
47393,1,75292-1
47395,1,71013-0
47401,2,4563-1
47408,1,851402-1
47436,2,71013-17
47452,1,71018-0
47455,1,75546-1
47456,1,75547-1
47457,1,75549-1
47458,1,75550-1
47459,1,75551-1
47513,1,912057-1
47630,1,40370-1
47632,1,76151-1
47634,1,5006035-1
47656,1,5005895-1
47762,1,7928-1
47893,1,10271-1
47910,1,50999-1
47990,2,6866-1
48002,1,5005875-1
48054,1,853984-1
48058,1,853897-1
48059,1,853895-1
48060,1,853896-1
48061,1,853898-1
48064,1,9781465492371-1
48066,1,5005927-1
48069,1,5005616-1
48070,1,5006012-1
48071,1,5006010-1
48073,1,5006013-1
48074,1,5006027-1
48075,1,5005924-1
48077,1,5005919-1
48078,1,5005918-1
48079,1,5005920-1
48080,1,5005922-1
48081,1,5005923-1
48082,1,5005921-1
48083,1,5005926-1
48084,1,853235-1
48086,1,853381-1
48087,1,5005900-1
48088,1,853834-1
48090,1,853835-1
48091,1,5005929-1
48093,1,853760-1
48111,1,40371-1
48117,1,40397-1
48168,1,122006-1
48279,1,ICECREAMTRUCK-1
48280,1,HOTDOGTRUCK-1
48281,1,SUPERMAN-1
48396,1,75276-1
48397,1,75277-1
48429,1,9781913399009-1
48430,1,9781913399085-1
48492,1,952003-1
48544,2,40048-1
48562,1,561809-1
48563,1,562003-1
48564,1,792006-1
48649,1,fig-000001
48650,1,fig-000002
48669,1,5005607-1
48681,1,fig-000003
48712,1,6296215-1
48758,1,fig-000004
48816,2,3368-1
48868,1,75274-1
48882,1,892061-1
48972,1,BOOKANDPENCIL-1
49032,1,9781465489562-1
49048,1,75278-1
49140,1,912058-1
49167,1,9781913399023-1
49258,2,7259-1
49368,1,21322-1
49411,1,302002-1
49548,1,fig-000005
49590,1,8710823003677-1
49595,1,871082300572500120-1
49596,1,212008-1
49610,1,71027-0
49611,1,71027-1
49612,1,71027-2
49613,1,71027-3
49615,1,71027-4
49616,1,71027-5
49617,1,71027-6
49618,1,71027-7
49619,1,71027-8
49621,1,71027-9
49622,1,71027-10
49623,1,71027-11
49624,1,71027-12
49625,1,71027-13
49626,1,71027-14
49627,1,71027-15
49628,1,71027-16
49629,1,71027-17
49630,1,71027-18
49631,1,71019-0
49654,1,fig-000006
49655,1,fig-000007
49677,2,71027-17
49831,1,42111-1
49855,1,9781338539196-1
49858,1,51757-1
50023,2,41405-1
50024,2,41406-1
50026,2,41407-1
50027,2,41408-1
50028,2,41409-1
50051,1,fig-000008
50052,1,fig-000009
50053,1,fig-000010
50054,1,fig-000011
50055,1,fig-000012
50056,1,fig-000013
50093,3,41405-1
50094,4,41405-1
50095,5,41405-1
50097,3,41406-1
50098,4,41406-1
50099,5,41406-1
50100,3,41407-1
50101,4,41407-1
50102,5,41407-1
50103,3,41408-1
50104,4,41408-1
50105,5,41408-1
50106,3,41409-1
50107,4,41409-1
50108,5,41409-1
50115,1,112006-1
50116,1,75280-1
50169,2,6681-1
50171,1,854013-1
50173,1,562004-1
50207,1,fig-000014
50253,2,41402-1
50254,3,41402-1
50255,4,41402-1
50256,5,41402-1
50257,2,41401-1
50258,3,41401-1
50259,4,41401-1
50260,5,41401-1
50261,2,41400-1
50262,3,41400-1
50263,4,41400-1
50264,5,41400-1
50266,2,41403-1
50267,3,41403-1
50268,4,41403-1
50270,5,41403-1
50271,2,41404-1
50272,3,41404-1
50273,4,41404-1
50274,5,41404-1
50414,1,952016-1
50435,1,fig-000015
50436,1,fig-000016
50438,1,fig-000017
50445,1,71360-1
50446,1,76157-1
50472,1,40414-1
50473,1,71369-1
50474,1,30385-1
50475,1,71365-1
50478,1,4212850-1
50480,1,21161-1
50481,1,21163-1
50567,1,852216-1
50631,1,892062-1
50659,1,5002920-1
50665,1,5004817-1
50677,2,8479-1
50783,2,70427-1
50796,2,4565-1
50799,1,GREENDRAGON-1
50831,1,fig-000018
50832,1,fig-000019
50833,1,fig-000020
50834,1,fig-000021
50835,1,fig-000022
50836,1,fig-000023
50837,1,fig-000024
50838,1,fig-000025
50839,1,fig-000026
50840,1,fig-000027
50841,1,fig-000028
50842,1,fig-000029
50843,1,fig-000030
50844,1,fig-000031
50845,1,fig-000032
50846,1,fig-000033
50847,1,fig-000034
50848,1,fig-000035
50849,1,fig-000036
50850,1,fig-000037
50851,1,fig-000038
50852,1,fig-000039
50853,1,fig-000040
50854,1,fig-000041
50855,1,fig-000042
50856,1,fig-000043
50857,1,fig-000044
50858,1,fig-000045
50859,1,fig-000046
50860,1,fig-000047
50861,1,fig-000048
50862,1,fig-000049
50863,1,fig-000050
50864,1,fig-000051
50865,1,fig-000052
50866,1,fig-000053
50867,1,fig-000054
50868,1,fig-000055
50869,1,fig-000056
50870,1,fig-000057
50871,1,fig-000058
50872,1,fig-000059
50873,1,fig-000060
50874,1,fig-000061
50875,1,fig-000062
50876,1,fig-000063
50877,1,fig-000064
50878,1,fig-000065
50879,1,fig-000066
50880,1,fig-000067
50881,1,fig-000068
50882,1,fig-000069
50883,1,fig-000070
50884,1,fig-000071
50885,1,fig-000072
50886,1,fig-000073
50887,1,fig-000074
50888,1,fig-000075
50889,1,fig-000076
50890,1,fig-000077
50891,1,fig-000078
50892,1,fig-000079
50893,1,fig-000080
50894,1,fig-000081
50895,1,fig-000082
50896,1,fig-000083
50897,1,fig-000084
50898,1,fig-000085
50899,1,fig-000086
50900,1,fig-000087
50901,1,fig-000088
50902,1,fig-000089
50903,1,fig-000090
50904,1,fig-000091
50905,1,fig-000092
50906,1,fig-000093
50907,1,fig-000094
50908,1,fig-000095
50909,1,fig-000096
50910,1,fig-000097
50911,1,fig-000098
50912,1,fig-000099
50913,1,fig-000100
50914,1,fig-000101
50915,1,fig-000102
50916,1,fig-000103
50917,1,fig-000104
50918,1,fig-000105
50919,1,fig-000106
50920,1,fig-000107
50921,1,fig-000108
50922,1,fig-000109
50923,1,fig-000110
50924,1,fig-000111
50925,1,fig-000112
50926,1,fig-000113
50927,1,fig-000114
50928,1,fig-000115
50929,1,fig-000116
50930,1,fig-000117
50931,1,fig-000118
50932,1,fig-000119
50933,1,fig-000120
50934,1,fig-000121
50935,1,fig-000122
50936,1,fig-000123
50937,1,fig-000124
50938,1,fig-000125
50939,1,fig-000126
50940,1,fig-000127
50941,1,fig-000128
50942,1,fig-000129
50943,1,fig-000130
50944,1,fig-000131
50945,1,fig-000132
50946,1,fig-000133
50947,1,fig-000134
50948,1,fig-000135
50949,1,fig-000136
50950,1,fig-000137
50951,1,fig-000138
50952,1,fig-000139
50953,1,fig-000140
50954,1,fig-000141
50955,1,fig-000142
50956,1,fig-000143
50957,1,fig-000144
50958,1,fig-000145
50959,1,fig-000146
50960,1,fig-000147
50961,1,fig-000148
50962,1,fig-000149
50963,1,fig-000150
50964,1,fig-000151
50965,1,fig-000152
50966,1,fig-000153
50967,1,fig-000154
50968,1,fig-000155
50969,1,fig-000156
50970,1,fig-000157
50971,1,fig-000158
50972,1,fig-000159
50973,1,fig-000160
50974,1,fig-000161
50975,1,fig-000162
50976,1,fig-000163
50977,1,fig-000164
50978,1,fig-000165
50979,1,fig-000166
50980,1,fig-000167
50981,1,fig-000168
50982,1,fig-000169
50983,1,fig-000170
50984,1,fig-000171
50985,1,fig-000172
50986,1,fig-000173
50987,1,fig-000174
50988,1,fig-000175
50989,1,fig-000176
50990,1,fig-000177
50991,1,fig-000178
50992,1,fig-000179
50993,1,fig-000180
50994,1,fig-000181
50995,1,fig-000182
50996,1,fig-000183
50997,1,fig-000184
50998,1,fig-000185
50999,1,fig-000186
51000,1,fig-000187
51001,1,fig-000188
51002,1,fig-000189
51003,1,fig-000190
51004,1,fig-000191
51005,1,fig-000192
51006,1,fig-000193
51007,1,fig-000194
51008,1,fig-000195
51009,1,fig-000196
51010,1,fig-000197
51011,1,fig-000198
51012,1,fig-000199
51013,1,fig-000200
51014,1,fig-000201
51015,1,fig-000202
51016,1,fig-000203
51017,1,fig-000204
51018,1,fig-000205
51019,1,fig-000206
51020,1,fig-000207
51021,1,fig-000208
51022,1,fig-000209
51023,1,fig-000210
51024,1,fig-000211
51025,1,fig-000212
51026,1,fig-000213
51027,1,fig-000214
51028,1,fig-000215
51029,1,fig-000216
51030,1,fig-000217
51031,1,fig-000218
51032,1,fig-000219
51033,1,fig-000220
51034,1,fig-000221
51035,1,fig-000222
51036,1,fig-000223
51037,1,fig-000224
51038,1,fig-000225
51039,1,fig-000226
51040,1,fig-000227
51041,1,fig-000228
51042,1,fig-000229
51043,1,fig-000230
51044,1,fig-000231
51045,1,fig-000232
51046,1,fig-000233
51047,1,fig-000234
51048,1,fig-000235
51049,1,fig-000236
51050,1,fig-000237
51051,1,fig-000238
51052,1,fig-000239
51053,1,fig-000240
51054,1,fig-000241
51055,1,fig-000242
51056,1,fig-000243
51057,1,fig-000244
51058,1,fig-000245
51059,1,fig-000246
51060,1,fig-000247
51061,1,fig-000248
51062,1,fig-000249
51063,1,fig-000250
51064,1,fig-000251
51065,1,fig-000252
51066,1,fig-000253
51067,1,fig-000254
51068,1,fig-000255
51069,1,fig-000256
51070,1,fig-000257
51071,1,fig-000258
51072,1,fig-000259
51073,1,fig-000260
51074,1,fig-000261
51075,1,fig-000262
51076,1,fig-000263
51077,1,fig-000264
51078,1,fig-000265
51079,1,fig-000266
51080,1,fig-000267
51081,1,fig-000268
51082,1,fig-000269
51083,1,fig-000270
51084,1,fig-000271
51085,1,fig-000272
51086,1,fig-000273
51087,1,fig-000274
51088,1,fig-000275
51089,1,fig-000276
51090,1,fig-000277
51091,1,fig-000278
51092,1,fig-000279
51093,1,fig-000280
51094,1,fig-000281
51095,1,fig-000282
51096,1,fig-000283
51097,1,fig-000284
51098,1,fig-000285
51099,1,fig-000286
51100,1,fig-000287
51101,1,fig-000288
51102,1,fig-000289
51103,1,fig-000290
51104,1,fig-000291
51105,1,fig-000292
51106,1,fig-000293
51107,1,fig-000294
51108,1,fig-000295
51109,1,fig-000296
51110,1,fig-000297
51111,1,fig-000298
51112,1,fig-000299
51113,1,fig-000300
51114,1,fig-000301
51115,1,fig-000302
51116,1,fig-000303
51117,1,fig-000304
51118,1,fig-000305
51119,1,fig-000306
51120,1,fig-000307
51121,1,fig-000308
51122,1,fig-000309
51123,1,fig-000310
51124,1,fig-000311
51125,1,fig-000312
51126,1,fig-000313
51127,1,fig-000314
51128,1,fig-000315
51129,1,fig-000316
51130,1,fig-000317
51131,1,fig-000318
51132,1,fig-000319
51133,1,fig-000320
51134,1,fig-000321
51135,1,fig-000322
51136,1,fig-000323
51137,1,fig-000324
51138,1,fig-000325
51139,1,fig-000326
51140,1,fig-000327
51141,1,fig-000328
51142,1,fig-000329
51143,1,fig-000330
51144,1,fig-000331
51145,1,fig-000332
51146,1,fig-000333
51147,1,fig-000334
51148,1,fig-000335
51149,1,fig-000336
51150,1,fig-000337
51151,1,fig-000338
51152,1,fig-000339
51153,1,fig-000340
51154,1,fig-000341
51155,1,fig-000342
51156,1,fig-000343
51157,1,fig-000344
51158,1,fig-000345
51159,1,fig-000346
51160,1,fig-000347
51161,1,fig-000348
51162,1,fig-000349
51163,1,fig-000350
51164,1,fig-000351
51165,1,fig-000352
51166,1,fig-000353
51167,1,fig-000354
51168,1,fig-000355
51169,1,fig-000356
51170,1,fig-000357
51171,1,fig-000358
51172,1,fig-000359
51173,1,fig-000360
51174,1,fig-000361
51175,1,fig-000362
51176,1,fig-000363
51177,1,fig-000364
51178,1,fig-000365
51179,1,fig-000366
51180,1,fig-000367
51181,1,fig-000368
51182,1,fig-000369
51183,1,fig-000370
51184,1,fig-000371
51185,1,fig-000372
51186,1,fig-000373
51187,1,fig-000374
51188,1,fig-000375
51189,1,fig-000376
51190,1,fig-000377
51191,1,fig-000378
51192,1,fig-000379
51193,1,fig-000380
51194,1,fig-000381
51195,1,fig-000382
51196,1,fig-000383
51197,1,fig-000384
51198,1,fig-000385
51199,1,fig-000386
51200,1,fig-000387
51201,1,11717-1
51202,1,fig-000388
51203,1,fig-000389
51204,1,fig-000390
51205,1,fig-000391
51206,1,fig-000392
51207,1,fig-000393
51208,1,fig-000394
51209,1,fig-000395
51210,1,fig-000396
51211,1,fig-000397
51212,1,fig-000398
51213,1,fig-000399
51214,1,fig-000400
51215,1,fig-000401
51216,1,fig-000402
51217,1,fig-000403
51218,1,fig-000404
51219,1,fig-000405
51220,1,fig-000406
51221,1,fig-000407
51222,1,fig-000408
51223,1,fig-000409
51224,1,fig-000410
51225,1,fig-000411
51226,1,fig-000412
51227,1,fig-000413
51228,1,fig-000414
51229,1,fig-000415
51230,1,fig-000416
51231,1,fig-000417
51232,1,fig-000418
51233,1,fig-000419
51234,1,fig-000420
51235,1,fig-000421
51236,1,fig-000422
51237,1,fig-000423
51238,1,fig-000424
51239,1,fig-000425
51240,1,fig-000426
51241,1,fig-000427
51242,1,fig-000428
51243,1,fig-000429
51244,1,fig-000430
51245,1,fig-000431
51246,1,fig-000432
51247,1,fig-000433
51248,1,fig-000434
51249,1,fig-000435
51250,1,fig-000436
51251,1,fig-000437
51252,1,fig-000438
51253,1,fig-000439
51254,1,fig-000440
51255,1,fig-000441
51256,1,fig-000442
51257,1,fig-000443
51258,1,fig-000444
51259,1,fig-000445
51260,1,fig-000446
51261,1,fig-000447
51262,1,fig-000448
51263,1,fig-000449
51264,1,fig-000450
51265,1,fig-000451
51266,1,fig-000452
51267,1,fig-000453
51268,1,fig-000454
51269,1,fig-000455
51270,1,fig-000456
51271,1,fig-000457
51272,1,fig-000458
51273,1,fig-000459
51274,1,fig-000460
51275,1,fig-000461
51276,1,fig-000462
51277,1,fig-000463
51278,1,fig-000464
51279,1,fig-000465
51280,1,fig-000466
51281,1,fig-000467
51282,1,fig-000468
51283,1,fig-000469
51284,1,fig-000470
51285,1,fig-000471
51286,1,fig-000472
51287,1,fig-000473
51288,1,fig-000474
51289,1,fig-000475
51290,1,fig-000476
51291,1,fig-000477
51292,1,fig-000478
51293,1,fig-000479
51294,1,fig-000480
51295,1,fig-000481
51296,1,fig-000482
51297,1,fig-000483
51298,1,fig-000484
51299,1,fig-000485
51300,1,fig-000486
51301,1,fig-000487
51302,1,fig-000488
51303,1,fig-000489
51304,1,fig-000490
51305,1,fig-000491
51306,1,fig-000492
51307,1,fig-000493
51308,1,fig-000494
51309,1,fig-000495
51310,1,fig-000496
51311,1,fig-000497
51312,1,fig-000498
51313,1,fig-000499
51314,1,fig-000500
51315,1,fig-000501
51316,1,fig-000502
51317,1,fig-000503
51318,1,fig-000504
51319,1,fig-000505
51320,1,fig-000506
51321,1,fig-000507
51322,1,fig-000508
51323,1,fig-000509
51325,1,fig-000510
51326,1,fig-000511
51327,1,fig-000512
51328,1,fig-000513
51329,1,fig-000514
51330,1,fig-000515
51331,1,fig-000516
51332,1,fig-000517
51333,1,fig-000518
51334,1,fig-000519
51335,1,fig-000520
51336,1,fig-000521
51337,1,fig-000522
51338,1,fig-000523
51339,1,fig-000524
51340,1,fig-000525
51341,1,fig-000526
51342,1,fig-000527
51343,1,fig-000528
51344,1,fig-000529
51345,1,fig-000530
51346,1,fig-000531
51347,1,fig-000532
51348,1,fig-000533
51349,1,fig-000534
51350,1,fig-000535
51351,1,fig-000536
51352,1,fig-000537
51353,1,fig-000538
51354,1,fig-000539
51355,1,fig-000540
51356,1,fig-000541
51357,1,fig-000542
51358,1,fig-000543
51359,1,fig-000544
51360,1,fig-000545
51361,1,fig-000546
51362,1,fig-000547
51363,1,fig-000548
51364,1,fig-000549
51365,1,fig-000550
51366,1,fig-000551
51367,1,fig-000552
51368,1,fig-000553
51369,1,fig-000554
51370,1,fig-000555
51371,1,fig-000556
51372,1,fig-000557
51373,1,fig-000558
51374,1,fig-000559
51375,1,fig-000560
51376,1,fig-000561
51377,1,fig-000562
51378,1,fig-000563
51379,1,fig-000564
51380,1,fig-000565
51381,1,fig-000566
51382,1,fig-000567
51383,1,fig-000568
51384,1,fig-000569
51385,1,fig-000570
51386,1,fig-000571
51387,1,fig-000572
51388,1,fig-000573
51389,1,fig-000574
51390,1,fig-000575
51391,1,fig-000576
51392,1,fig-000577
51393,1,fig-000578
51394,1,fig-000579
51395,1,fig-000580
51396,1,fig-000581
51397,1,fig-000582
51398,1,fig-000583
51399,1,fig-000584
51400,1,fig-000585
51401,1,fig-000586
51402,1,fig-000587
51403,1,fig-000588
51404,1,fig-000589
51405,1,fig-000590
51406,1,fig-000591
51407,1,fig-000592
51408,1,fig-000593
51409,1,fig-000594
51410,1,fig-000595
51411,1,fig-000596
51412,1,fig-000597
51413,1,fig-000598
51414,1,fig-000599
51415,1,fig-000600
51416,1,fig-000601
51417,1,fig-000602
51418,1,fig-000603
51419,1,fig-000604
51420,1,fig-000605
51421,1,fig-000606
51422,1,fig-000607
51423,1,fig-000608
51424,1,fig-000609
51425,1,fig-000610
51426,1,fig-000611
51427,1,fig-000612
51428,1,fig-000613
51429,1,fig-000614
51430,1,fig-000615
51431,1,fig-000616
51432,1,fig-000617
51433,1,fig-000618
51434,1,fig-000619
51435,1,fig-000620
51436,1,fig-000621
51437,1,fig-000622
51439,1,fig-000624
51440,1,fig-000625
51441,1,fig-000626
51442,1,fig-000627
51443,1,fig-000628
51444,1,fig-000629
51445,1,fig-000630
51446,1,fig-000631
51447,1,fig-000632
51448,1,fig-000633
51449,1,fig-000634
51450,1,fig-000635
51451,1,fig-000636
51452,1,fig-000637
51453,1,fig-000638
51454,1,fig-000639
51455,1,fig-000640
51456,1,fig-000641
51457,1,fig-000642
51458,1,fig-000643
51459,1,fig-000644
51460,1,fig-000645
51461,1,fig-000646
51462,1,fig-000647
51463,1,fig-000648
51464,1,fig-000649
51465,1,fig-000650
51466,1,fig-000651
51467,1,fig-000652
51468,1,fig-000653
51469,1,fig-000654
51470,1,fig-000655
51471,1,fig-000656
51472,1,fig-000657
51473,1,fig-000658
51474,1,fig-000659
51475,1,fig-000660
51476,1,fig-000661
51477,1,fig-000662
51478,1,fig-000663
51479,1,fig-000664
51480,1,fig-000665
51481,1,fig-000666
51482,1,fig-000667
51483,1,fig-000668
51484,1,fig-000669
51485,1,fig-000670
51486,1,fig-000671
51487,1,fig-000672
51488,1,fig-000673
51489,1,fig-000674
51490,1,fig-000675
51491,1,fig-000676
51492,1,fig-000677
51493,1,fig-000678
51494,1,fig-000679
51495,1,fig-000680
51496,1,fig-000681
51497,1,fig-000682
51498,1,fig-000683
51499,1,fig-000684
51500,1,fig-000685
51501,1,fig-000686
51502,1,fig-000687
51503,1,fig-000688
51504,1,fig-000689
51505,1,fig-000690
51506,1,fig-000691
51507,1,fig-000692
51508,1,fig-000693
51509,1,fig-000694
51510,1,fig-000695
51511,1,fig-000696
51512,1,fig-000697
51513,1,fig-000698
51514,1,fig-000699
51515,1,fig-000700
51516,1,fig-000701
51517,1,fig-000702
51518,1,fig-000703
51519,1,fig-000704
51520,1,fig-000705
51521,1,fig-000706
51522,1,fig-000707
51523,1,fig-000708
51524,1,fig-000709
51525,1,fig-000710
51526,1,fig-000711
51527,1,fig-000712
51528,1,fig-000713
51529,1,fig-000714
51530,1,fig-000715
51531,1,fig-000716
51532,1,fig-000717
51533,1,fig-000718
51534,1,fig-000719
51535,1,fig-000720
51536,1,fig-000721
51537,1,fig-000722
51538,1,fig-000723
51539,1,fig-000724
51540,1,fig-000725
51541,1,fig-000726
51542,1,fig-000727
51543,1,fig-000728
51544,1,fig-000729
51545,1,fig-000730
51546,1,fig-000731
51547,1,fig-000732
51548,1,fig-000733
51549,1,fig-000734
51550,1,fig-000735
51551,1,fig-000736
51552,1,fig-000737
51553,1,fig-000738
51554,1,fig-000739
51555,1,fig-000740
51556,1,fig-000741
51557,1,fig-000742
51558,1,fig-000743
51559,1,fig-000744
51560,1,fig-000745
51561,1,fig-000746
51562,1,fig-000747
51563,1,fig-000748
51564,1,fig-000749
51565,1,fig-000750
51566,1,fig-000751
51567,1,fig-000752
51568,1,fig-000753
51569,1,fig-000754
51570,1,fig-000755
51571,1,fig-000756
51572,1,fig-000757
51573,1,fig-000758
51574,1,fig-000759
51575,1,fig-000760
51576,1,fig-000761
51577,1,fig-000762
51578,1,fig-000763
51579,1,fig-000764
51580,1,fig-000765
51581,1,fig-000766
51582,1,fig-000767
51583,1,fig-000768
51584,1,fig-000769
51585,1,fig-000770
51586,1,fig-000771
51587,1,fig-000772
51588,1,fig-000773
51589,1,fig-000774
51590,1,fig-000775
51591,1,fig-000776
51592,1,fig-000777
51593,1,fig-000778
51594,1,fig-000779
51595,1,fig-000780
51596,1,fig-000781
51597,1,fig-000782
51598,1,fig-000783
51599,1,fig-000784
51600,1,fig-000785
51601,1,fig-000786
51602,1,fig-000787
51603,1,fig-000788
51604,1,fig-000789
51605,1,fig-000790
51606,1,fig-000791
51607,1,fig-000792
51608,1,fig-000793
51609,1,fig-000794
51610,1,fig-000795
51611,1,fig-000796
51612,1,fig-000797
51613,1,fig-000798
51614,1,fig-000799
51615,1,fig-000800
51616,1,fig-000801
51617,1,fig-000802
51618,1,fig-000803
51619,1,fig-000804
51620,1,fig-000805
51621,1,fig-000806
51622,1,fig-000807
51623,1,fig-000808
51624,1,fig-000809
51625,1,fig-000810
51626,1,fig-000811
51627,1,fig-000812
51628,1,fig-000813
51629,1,fig-000814
51630,1,fig-000815
51631,1,fig-000816
51632,1,fig-000817
51633,1,fig-000818
51634,1,fig-000819
51635,1,fig-000820
51636,1,fig-000821
51637,1,fig-000822
51638,1,fig-000823
51639,1,fig-000824
51640,1,fig-000825
51641,1,fig-000826
51642,1,fig-000827
51643,1,fig-000828
51644,1,fig-000829
51645,1,fig-000830
51646,1,fig-000831
51647,1,fig-000832
51648,1,fig-000833
51649,1,fig-000834
51650,1,fig-000835
51651,1,fig-000836
51652,1,fig-000837
51653,1,fig-000838
51654,1,fig-000839
51655,1,fig-000840
51656,1,fig-000841
51657,1,fig-000842
51658,1,fig-000843
51659,1,fig-000844
51660,1,fig-000845
51661,1,fig-000846
51662,1,fig-000847
51663,1,fig-000848
51664,1,fig-000849
51665,1,fig-000850
51666,1,fig-000851
51667,1,fig-000852
51668,1,fig-000853
51669,1,fig-000854
51670,1,fig-000855
51671,1,fig-000856
51672,1,fig-000857
51674,1,fig-000859
51675,1,fig-000860
51676,1,fig-000861
51677,1,fig-000862
51678,1,fig-000863
51679,1,fig-000864
51680,1,fig-000865
51681,1,fig-000866
51682,1,fig-000867
51683,1,fig-000868
51684,1,fig-000869
51685,1,fig-000870
51686,1,fig-000871
51687,1,fig-000872
51688,1,fig-000873
51689,1,fig-000874
51690,1,fig-000875
51691,1,fig-000876
51692,1,fig-000877
51693,1,fig-000878
51694,1,fig-000879
51695,1,fig-000880
51696,1,fig-000881
51697,1,fig-000882
51698,1,fig-000883
51699,1,fig-000884
51700,1,fig-000885
51701,1,fig-000886
51702,1,fig-000887
51703,1,fig-000888
51704,1,fig-000889
51705,1,fig-000890
51706,1,fig-000891
51707,1,fig-000892
51708,1,fig-000893
51709,1,fig-000894
51710,1,fig-000895
51711,1,fig-000896
51712,1,fig-000897
51713,1,fig-000898
51714,1,fig-000899
51715,1,fig-000900
51716,1,fig-000901
51717,1,fig-000902
51718,1,fig-000903
51719,1,fig-000904
51720,1,fig-000905
51721,1,fig-000906
51722,1,fig-000907
51723,1,fig-000908
51724,1,fig-000909
51725,1,fig-000910
51726,1,fig-000911
51727,1,fig-000912
51728,1,fig-000913
51729,1,fig-000914
51730,1,fig-000915
51731,1,fig-000916
51732,1,fig-000917
51733,1,fig-000918
51734,1,fig-000919
51735,1,fig-000920
51736,1,fig-000921
51737,1,fig-000922
51738,1,fig-000923
51739,1,fig-000924
51740,1,fig-000925
51741,1,fig-000926
51742,1,fig-000927
51743,1,fig-000928
51744,1,fig-000929
51745,1,fig-000930
51746,1,fig-000931
51747,1,fig-000932
51748,1,fig-000933
51749,1,fig-000934
51750,1,fig-000935
51751,1,fig-000936
51752,1,fig-000937
51753,1,fig-000938
51754,1,fig-000939
51755,1,fig-000940
51756,1,fig-000941
51757,1,fig-000942
51758,1,fig-000943
51759,1,fig-000944
51760,1,fig-000945
51761,1,fig-000946
51762,1,fig-000947
51763,1,fig-000948
51764,1,fig-000949
51765,1,fig-000950
51766,1,fig-000951
51767,1,fig-000952
51768,1,fig-000953
51769,1,fig-000954
51770,1,fig-000955
51771,1,fig-000956
51772,1,fig-000957
51773,1,fig-000958
51774,1,fig-000959
51775,1,fig-000960
51776,1,fig-000961
51777,1,fig-000962
51778,1,fig-000963
51779,1,fig-000964
51780,1,fig-000965
51781,1,fig-000966
51782,1,fig-000967
51783,1,fig-000968
51784,1,fig-000969
51785,1,fig-000970
51786,1,fig-000971
51787,1,fig-000972
51788,1,fig-000973
51789,1,fig-000974
51790,1,fig-000975
51791,1,fig-000976
51792,1,fig-000977
51793,1,fig-000978
51794,1,fig-000979
51795,1,fig-000980
51796,1,fig-000981
51797,1,fig-000982
51798,1,fig-000983
51799,1,fig-000984
51800,1,fig-000985
51801,1,fig-000986
51802,1,fig-000987
51803,1,fig-000988
51804,1,fig-000989
51805,1,fig-000990
51806,1,fig-000991
51807,1,fig-000992
51808,1,fig-000993
51809,1,fig-000994
51810,1,fig-000995
51811,1,fig-000996
51812,1,fig-000997
51813,1,fig-000998
51814,1,fig-000999
51815,1,fig-001000
51816,1,fig-001001
51817,1,fig-001002
51818,1,fig-001003
51819,1,fig-001004
51820,1,fig-001005
51821,1,fig-001006
51822,1,fig-001007
51823,1,fig-001008
51824,1,fig-001009
51825,1,fig-001010
51826,1,fig-001011
51827,1,fig-001012
51828,1,fig-001013
51829,1,fig-001014
51830,1,fig-001015
51831,1,fig-001016
51832,1,fig-001017
51833,1,fig-001018
51834,1,fig-001019
51835,1,fig-001020
51836,1,fig-001021
